index,movieId,title,genres
1811,3397,"Great Muppet Caper, The (1981)",Children|Comedy
1812,3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
1813,3404,Titanic (1953),Action|Drama
1814,3405,"Night to Remember, A (1958)",Action|Drama
1815,3408,Erin Brockovich (2000),Drama
1816,3409,Final Destination (2000),Drama|Thriller
1817,3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
1818,3418,Thelma & Louise (1991),Adventure|Crime|Drama
1819,3420,...And Justice for All (1979),Drama|Thriller
1820,3421,Animal House (1978),Comedy
1821,3422,She's Gotta Have It (1986),Comedy|Romance
1822,3424,Do the Right Thing (1989),Drama
1823,3426,Jungle Fever (1991),Drama|Romance
1824,3429,Creature Comforts (1989),Animation|Comedy
1825,3430,Death Wish (1974),Action|Crime|Drama
1826,3435,Double Indemnity (1944),Crime|Drama|Film-Noir
1827,3436,Dying Young (1991),Drama|Romance
1828,3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
1829,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
1830,3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
1831,3441,Red Dawn (1984),Action|Drama|War
1832,3445,Eyes of Laura Mars (1978),Mystery|Thriller
1833,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
1834,3450,Grumpy Old Men (1993),Comedy
1835,3451,Guess Who's Coming to Dinner (1967),Drama
1836,3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
1837,3457,Waking the Dead (2000),Drama|Thriller
1838,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
1839,3462,Modern Times (1936),Comedy|Drama|Romance
1840,3466,Heart and Souls (1993),Comedy|Fantasy
1841,3467,Hud (1963),Drama|Western
1842,3468,"Hustler, The (1961)",Drama
1843,3469,Inherit the Wind (1960),Drama
1844,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
1845,3476,Jacob's Ladder (1990),Horror|Mystery
1846,3477,Empire Records (1995),Comedy|Drama
1847,3478,"Bamba, La (1987)",Drama
1848,3479,Ladyhawke (1985),Adventure|Fantasy|Romance
1849,3480,Lucas (1986),Drama|Romance
1850,3481,High Fidelity (2000),Comedy|Drama|Romance
1851,3483,"Road to El Dorado, The (2000)",Animation|Children
1852,3484,"Skulls, The (2000)",Thriller
1853,3489,Hook (1991),Adventure|Comedy|Fantasy
1854,3494,True Grit (1969),Adventure|Drama|Western
1855,3498,Midnight Express (1978),Drama
1856,3499,Misery (1990),Drama|Horror|Thriller
1857,3500,Mr. Saturday Night (1992),Comedy|Drama
1858,3501,Murphy's Romance (1985),Comedy|Romance
1859,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
1860,3504,Network (1976),Comedy|Drama
1861,3505,No Way Out (1987),Drama|Mystery|Thriller
1862,3507,"Odd Couple, The (1968)",Comedy
1863,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
1864,3510,Frequency (2000),Drama|Thriller
1865,3512,Return to Me (2000),Drama|Romance
1866,3513,Rules of Engagement (2000),Drama|Thriller
1867,3515,Me Myself I (2000),Comedy|Romance
1868,3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
1869,3519,Force 10 from Navarone (1978),Action|Drama|War
1870,3521,Mystery Train (1989),Comedy|Drama
1871,3524,Arthur (1981),Comedy|Romance
1872,3525,Bachelor Party (1984),Comedy
1873,3526,Parenthood (1989),Comedy|Drama
1874,3527,Predator (1987),Action|Sci-Fi|Thriller
1875,3528,"Prince of Tides, The (1991)",Drama|Romance
1876,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
1877,3534,28 Days (2000),Drama
1878,3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
1879,3536,Keeping the Faith (2000),Comedy|Drama|Romance
1880,3537,Where the Money Is (2000),Comedy|Drama
1881,3538,East is East (1999),Comedy
1882,3543,Diner (1982),Comedy|Drama
1883,3545,Cabaret (1972),Drama|Musical
1884,3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
1885,3548,Auntie Mame (1958),Comedy|Drama
1886,3549,Guys and Dolls (1955),Comedy|Musical|Romance
1887,3551,Marathon Man (1976),Crime|Drama|Thriller
1888,3552,Caddyshack (1980),Comedy
1889,3555,U-571 (2000),Action|Thriller|War
1890,3556,"Virgin Suicides, The (1999)",Drama|Romance
1891,3557,Jennifer 8 (1992),Mystery|Thriller
1892,3559,Limelight (1952),Comedy|Drama|Romance
1893,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
1894,3565,Where the Heart Is (2000),Comedy|Drama
1895,3566,"Big Kahuna, The (2000)",Comedy|Drama
1896,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
1897,3571,Time Code (2000),Comedy|Drama
1898,3578,Gladiator (2000),Action|Adventure|Drama
1899,3581,Human Traffic (1999),Comedy
1900,3591,Mr. Mom (1983),Comedy|Drama
1901,3593,Battlefield Earth (2000),Action|Sci-Fi
1902,3594,Center Stage (2000),Drama|Musical
1903,3598,Hamlet (2000),Crime|Drama|Romance|Thriller
1904,3604,Gypsy (1962),Musical
1905,3606,On the Town (1949),Comedy|Musical|Romance
1906,3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
1907,3614,Honeymoon in Vegas (1992),Comedy|Romance
1908,3615,Dinosaur (2000),Adventure|Animation|Children
1909,3617,Road Trip (2000),Comedy
1910,3618,Small Time Crooks (2000),Comedy|Crime
1911,3623,Mission: Impossible II (2000),Action|Adventure|Thriller
1912,3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
1913,3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
1914,3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
1915,3634,Seven Days in May (1964),Thriller
1916,3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
1917,3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
1918,3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
1919,3646,Big Momma's House (2000),Comedy
1920,3649,American Gigolo (1980),Drama
1921,3653,"Endless Summer, The (1966)",Documentary
1922,3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
1923,3668,Romeo and Juliet (1968),Drama|Romance
1924,3671,Blazing Saddles (1974),Comedy|Western
1925,3672,Benji (1974),Adventure|Children
1926,3675,White Christmas (1954),Comedy|Musical|Romance
1927,3676,Eraserhead (1977),Drama|Horror
1928,3677,Baraka (1992),Documentary
1929,3678,"Man with the Golden Arm, The (1955)",Drama
1930,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
1931,3682,Magnum Force (1973),Action|Crime|Drama|Thriller
1932,3683,Blood Simple (1984),Crime|Drama|Film-Noir
1933,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
1934,3685,Prizzi's Honor (1985),Comedy|Drama|Romance
1935,3686,Flatliners (1990),Horror|Sci-Fi|Thriller
1936,3688,Porky's (1982),Comedy
1937,3689,Porky's II: The Next Day (1983),Comedy
1938,3690,Porky's Revenge (1985),Comedy
1939,3693,"Toxic Avenger, The (1985)",Comedy|Horror
1940,3697,Predator 2 (1990),Action|Sci-Fi|Thriller
1941,3698,"Running Man, The (1987)",Action|Sci-Fi
1942,3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
1943,3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
1944,3702,Mad Max (1979),Action|Adventure|Sci-Fi
1945,3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
1946,3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
1947,3705,Bird on a Wire (1990),Action|Comedy|Romance
1948,3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
1949,3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
1950,3712,Soapdish (1991),Comedy
1951,3717,Gone in 60 Seconds (2000),Action|Crime
1952,3723,Hamlet (1990),Drama
1953,3724,Coming Home (1978),Drama|War
1954,3727,Near Dark (1987),Horror|Western
1955,3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller
1956,3730,"Conversation, The (1974)",Drama|Mystery
1957,3733,"Paper Chase, The (1973)",Drama
1958,3734,Prince of the City (1981),Drama
1959,3735,Serpico (1973),Crime|Drama
1960,3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama
1961,3738,"Sugarland Express, The (1974)",Drama
1962,3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
1963,3741,Badlands (1973),Crime|Drama|Thriller
1964,3742,Battleship Potemkin (1925),Drama|War
1965,3744,Shaft (2000),Action|Crime|Thriller
1966,3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
1967,3747,Jesus' Son (1999),Drama
1968,3751,Chicken Run (2000),Animation|Children|Comedy
1969,3752,"Me, Myself & Irene (2000)",Adventure|Comedy
1970,3753,"Patriot, The (2000)",Action|Drama|War
1971,3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
1972,3755,"Perfect Storm, The (2000)",Drama|Thriller
1973,3760,"Kentucky Fried Movie, The (1977)",Comedy
1974,3763,F/X (1986),Action|Crime|Thriller
1975,3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller
1976,3769,Thunderbolt and Lightfoot (1974),Action
1977,3773,House Party (1990),Comedy
1978,3783,Croupier (1998),Crime|Drama
1979,3785,Scary Movie (2000),Comedy|Horror
1980,3786,But I'm a Cheerleader (1999),Comedy
1981,3788,Blow-Up (Blowup) (1966),Drama|Mystery
1982,3789,"Pawnbroker, The (1964)",Drama
1983,3791,Footloose (1984),Drama
1984,3793,X-Men (2000),Action|Adventure|Sci-Fi
1985,3794,Chuck & Buck (2000),Comedy|Drama
1986,3798,What Lies Beneath (2000),Drama|Horror|Mystery
1987,3801,Anatomy of a Murder (1959),Drama|Mystery
1988,3802,Freejack (1992),Action|Sci-Fi
1989,3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy
1990,3809,What About Bob? (1991),Comedy
1991,3811,Breaker Morant (1980),Drama|War
1992,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
1993,3813,Interiors (1978),Drama
1994,3814,Love and Death (1975),Comedy
1995,3819,Tampopo (1985),Comedy
1996,3821,Nutty Professor II: The Klumps (2000),Comedy
1997,3824,Autumn in New York (2000),Drama|Romance
1998,3825,Coyote Ugly (2000),Comedy|Drama|Romance
1999,3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
2000,3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
2001,3831,Saving Grace (2000),Comedy
2002,3836,Kelly's Heroes (1970),Action|Comedy|War
2003,3841,Air America (1990),Action|Comedy
2004,3844,Steel Magnolias (1989),Drama
2005,3852,"Tao of Steve, The (2000)",Comedy
2006,3861,"Replacements, The (2000)",Comedy
2007,3863,"Cell, The (2000)",Drama|Horror|Thriller
2008,3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
2009,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
2010,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
2011,3871,Shane (1953),Drama|Western
2012,3873,Cat Ballou (1965),Comedy|Western
2013,3877,Supergirl (1984),Action|Adventure|Fantasy
2014,3882,Bring It On (2000),Comedy
2015,3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy
2016,3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
2017,3896,"Way of the Gun, The (2000)",Crime|Thriller
2018,3897,Almost Famous (2000),Drama
2019,3908,Urban Legends: Final Cut (2000),Horror
2020,3910,Dancer in the Dark (2000),Drama|Musical
2021,3911,Best in Show (2000),Comedy
2022,3916,Remember the Titans (2000),Drama
2023,3917,Hellraiser (1987),Horror
2024,3925,Stranger Than Paradise (1984),Comedy|Drama
2025,3927,Fantastic Voyage (1966),Adventure|Sci-Fi
2026,3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
2027,3929,"Bank Dick, The (1940)",Comedy
2028,3930,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi
2029,3936,Phantom of the Opera (1943),Horror|Musical|Thriller
2030,3946,Get Carter (2000),Action|Drama|Thriller
2031,3948,Meet the Parents (2000),Comedy
2032,3949,Requiem for a Dream (2000),Drama
2033,3950,Tigerland (2000),Drama
2034,3952,"Contender, The (2000)",Drama|Thriller
2035,3957,Billy Jack (1971),Action|Drama
2036,3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
2037,3963,"Unsinkable Molly Brown, The (1964)",Musical
2038,3967,Billy Elliot (2000),Drama
2039,3968,Bedazzled (2000),Comedy
2040,3969,Pay It Forward (2000),Drama
2041,3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
2042,3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller
2043,3977,Charlie's Angels (2000),Action|Comedy
2044,3978,"Legend of Bagger Vance, The (2000)",Drama|Romance
2045,3979,Little Nicky (2000),Comedy
2046,3980,Men of Honor (2000),Drama
2047,3981,Red Planet (2000),Action|Sci-Fi|Thriller
2048,3983,You Can Count on Me (2000),Drama|Romance
2049,3984,Diamonds Are Forever (1971),Action|Adventure|Thriller
2050,3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
2051,3987,Bounce (2000),Drama|Romance
2052,3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
2053,3989,One Day in September (1999),Documentary
2054,3991,102 Dalmatians (2000),Children|Comedy
2055,3993,Quills (2000),Drama|Romance
2056,3994,Unbreakable (2000),Drama|Sci-Fi
2057,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
2058,3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy
2059,3998,Proof of Life (2000),Drama
2060,3999,Vertical Limit (2000),Action|Adventure
2061,4002,"Planes, Trains & Automobiles (1987)",Comedy
2062,4005,"Living Daylights, The (1987)",Action|Adventure|Thriller
2063,4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
2064,4007,Wall Street (1987),Drama
2065,4008,Born on the Fourth of July (1989),Drama|War
2066,4010,Brewster's Millions (1985),Comedy
2067,4011,Snatch (2000),Comedy|Crime|Thriller
2068,4014,Chocolat (2000),Drama|Romance
2069,4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
2070,4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
2071,4017,Pollock (2000),Drama
2072,4018,What Women Want (2000),Comedy|Romance
2073,4019,Finding Forrester (2000),Drama
2074,4020,"Gift, The (2000)",Thriller
2075,4021,Before Night Falls (2000),Drama
2076,4022,Cast Away (2000),Drama
2077,4023,"Family Man, The (2000)",Comedy|Drama|Romance
2078,4025,Miss Congeniality (2000),Comedy|Crime
2079,4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
2080,4029,State and Main (2000),Comedy|Drama
2081,4033,Thirteen Days (2000),Drama|Thriller|War
2082,4034,Traffic (2000),Crime|Drama|Thriller
2083,4036,Shadow of the Vampire (2000),Drama|Horror
2084,4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
2085,4039,Annie (1982),Children|Musical
2086,4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
2087,4041,"Officer and a Gentleman, An (1982)",Drama|Romance
2088,4047,Gettysburg (1993),Drama|War
2089,4052,Antitrust (2001),Crime|Drama|Thriller
2090,4054,Save the Last Dance (2001),Drama|Romance
2091,4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
2092,4061,The Man in the Moon (1991),Drama|Romance
2093,4062,Mystic Pizza (1988),Comedy|Drama|Romance
2094,4066,I'm Gonna Git You Sucka (1988),Action|Comedy
2095,4069,"Wedding Planner, The (2001)",Comedy|Romance
2096,4080,Baby Boom (1987),Comedy
2097,4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
2098,4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
2099,4090,"Brave Little Toaster, The (1987)",Animation|Children
2100,4091,Can't Buy Me Love (1987),Comedy|Romance
2101,4102,Eddie Murphy Raw (1987),Comedy|Documentary
2102,4103,Empire of the Sun (1987),Action|Adventure|Drama|War
2103,4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
2104,4116,Hollywood Shuffle (1987),Comedy
2105,4117,Hope and Glory (1987),Drama
2106,4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
2107,4124,Jaws: The Revenge (1987),Horror|Thriller
2108,4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller
2109,4130,Maid to Order (1987),Comedy|Fantasy
2110,4132,Mannequin (1987),Comedy|Romance
2111,4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
2112,4148,Hannibal (2001),Horror|Thriller
2113,4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance
2114,4155,Sweet November (2001),Drama|Romance
2115,4161,"Mexican, The (2001)",Action|Comedy
2116,4167,15 Minutes (2001),Thriller
2117,4174,Avalon (1990),Drama
2118,4178,Of Mice and Men (1939),Drama
2119,4186,"Fortune Cookie, The (1966)",Comedy|Drama|Romance
2120,4187,Lilies of the Field (1963),Drama
2121,4190,Elmer Gantry (1960),Drama
2122,4191,Alfie (1966),Comedy|Drama|Romance
2123,4205,Mermaids (1990),Comedy|Drama|Romance
2124,4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
2125,4211,Reversal of Fortune (1990),Drama
2126,4212,Death on the Nile (1978),Crime|Mystery
2127,4214,Revenge of the Nerds (1984),Comedy
2128,4217,4 Little Girls (1997),Documentary
2129,4220,"Longest Yard, The (1974)",Comedy
2130,4223,Enemy at the Gates (2001),Drama|War
2131,4225,"Dish, The (2001)",Comedy
2132,4226,Memento (2000),Mystery|Thriller
2133,4228,Heartbreakers (2001),Comedy|Crime|Romance
2134,4232,Spy Kids (2001),Action|Adventure|Children|Comedy
2135,4234,"Tailor of Panama, The (2001)",Drama|Thriller
2136,4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
2137,4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
2138,4239,Blow (2001),Crime|Drama
2139,4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
2140,4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
2141,4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
2142,4255,Freddy Got Fingered (2001),Comedy
2143,4262,Scarface (1983),Action|Crime|Drama
2144,4263,Days of Wine and Roses (1962),Drama
2145,4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
2146,4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
2147,4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
2148,4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
2149,4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
2150,4292,Norma Rae (1979),Drama
2151,4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
2152,4304,Startup.com (2001),Documentary
2153,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
2154,4308,Moulin Rouge (2001),Drama|Musical|Romance
2155,4310,Pearl Harbor (2001),Action|Drama|Romance|War
2156,4317,Love Potion #9 (1992),Comedy|Romance
2157,4321,City Slickers (1991),Comedy|Western
2158,4322,Eight Men Out (1988),Drama
2159,4326,Mississippi Burning (1988),Crime|Drama|Thriller
2160,4327,"Magnificent Seven, The (1960)",Adventure|Western
2161,4333,Throw Momma from the Train (1987),Comedy|Crime
2162,4340,"Animal, The (2001)",Comedy
2163,4343,Evolution (2001),Comedy|Sci-Fi
2164,4344,Swordfish (2001),Action|Crime|Drama
2165,4345,"Anniversary Party, The (2001)",Drama
2166,4351,Point Break (1991),Action|Crime|Thriller
2167,4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
2168,4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance
2169,4359,"Seven Year Itch, The (1955)",Comedy
2170,4361,Tootsie (1982),Comedy|Romance
2171,4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
2172,4367,Lara Croft: Tomb Raider (2001),Action|Adventure
2173,4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
2174,4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
2175,4372,Crazy/Beautiful (2001),Drama|Romance
2176,4378,Sexy Beast (2000),Crime|Drama
2177,4386,Cats & Dogs (2001),Children|Comedy
2178,4387,Kiss of the Dragon (2001),Action
2179,4388,Scary Movie 2 (2001),Comedy
2180,4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
2181,4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
2182,4422,Cries and Whispers (Viskningar och rop) (1972),Drama
2183,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
2184,4427,"Lion in Winter, The (1968)",Drama
2185,4432,Sweet Smell of Success (1957),Drama|Film-Noir
2186,4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
2187,4447,Legally Blonde (2001),Comedy|Romance
2188,4448,"Score, The (2001)",Action|Drama
2189,4450,Bully (2001),Crime|Drama|Thriller
2190,4452,Made (2001),Comedy
2191,4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
2192,4465,"Accused, The (1988)",Drama
2193,4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
2194,4474,Beaches (1988),Comedy|Drama|Musical
2195,4478,Biloxi Blues (1988),Comedy|Drama
2196,4487,Cocktail (1988),Drama|Romance
2197,4489,Coming to America (1988),Comedy|Romance
2198,4499,Dirty Rotten Scoundrels (1988),Comedy
2199,4508,Gorillas in the Mist (1988),Drama
2200,4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
2201,4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
2202,4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
2203,4535,"Man from Snowy River, The (1982)",Drama|Romance|Western
2204,4545,Short Circuit (1986),Comedy|Sci-Fi
2205,4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
2206,4557,Tucker: The Man and His Dream (1988),Drama
2207,4558,Twins (1988),Comedy
2208,4563,Young Einstein (1988),Comedy
2209,4564,Always (1989),Drama|Fantasy|Romance
2210,4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
2211,4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
2212,4616,Lean on Me (1989),Drama
2213,4618,Leviathan (1989),Horror|Sci-Fi|Thriller
2214,4621,Look Who's Talking (1989),Comedy|Romance
2215,4623,Major League (1989),Comedy
2216,4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
2217,4639,America's Sweethearts (2001),Comedy|Romance
2218,4641,Ghost World (2001),Comedy|Drama
2219,4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
2220,4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
2221,4649,Wet Hot American Summer (2001),Comedy
2222,4654,Road House (1989),Action|Drama
2223,4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
2224,4661,Sea of Love (1989),Crime|Drama|Thriller
2225,4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
2226,4678,UHF (1989),Comedy
2227,4679,Uncle Buck (1989),Comedy
2228,4681,"War of the Roses, The (1989)",Comedy|Drama
2229,4699,Original Sin (2001),Drama|Romance|Thriller
2230,4700,"Princess Diaries, The (2001)",Children|Comedy|Romance
2231,4701,Rush Hour 2 (2001),Action|Comedy
2232,4709,Paint Your Wagon (1969),Comedy|Musical|Western
2233,4713,Altered States (1980),Drama|Sci-Fi
2234,4718,American Pie 2 (2001),Comedy
2235,4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller
2236,4723,"Deep End, The (2001)",Drama
2237,4727,Captain Corelli's Mandolin (2001),Drama|Romance|War
2238,4728,Rat Race (2001),Comedy
2239,4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
2240,4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
2241,4744,Jeepers Creepers (2001),Horror
2242,4757,Rock Star (2001),Comedy|Drama|Musical
2243,4776,Training Day (2001),Crime|Drama|Thriller
2244,4787,Little Man Tate (1991),Drama
2245,4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
2246,4802,Operation Petticoat (1959),Action|Comedy|Romance|War
2247,4803,Play Misty for Me (1971),Drama|Thriller
2248,4809,Silkwood (1983),Drama
2249,4814,Don't Say a Word (2001),Thriller
2250,4816,Zoolander (2001),Comedy
2251,4823,Serendipity (2001),Comedy|Romance
2252,4835,Coal Miner's Daughter (1980),Drama
2253,4844,Bandits (2001),Comedy|Crime|Romance
2254,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
2255,4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
2256,4855,Dirty Harry (1971),Action|Crime|Thriller
2257,4857,Fiddler on the Roof (1971),Drama|Musical
2258,4865,From Hell (2001),Crime|Horror|Mystery|Thriller
2259,4866,"Last Castle, The (2001)",Action
2260,4867,Riding in Cars with Boys (2001),Comedy|Drama
2261,4873,Waking Life (2001),Animation|Drama|Fantasy
2262,4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
2263,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
2264,4880,Life as a House (2001),Drama
2265,4881,"Man Who Wasn't There, The (2001)",Crime|Drama
2266,4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
2267,4887,"One, The (2001)",Action|Sci-Fi|Thriller
2268,4889,Heist (2001),Crime|Drama
2269,4890,Shallow Hal (2001),Comedy|Fantasy|Romance
2270,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
2271,4901,Spy Game (2001),Action|Crime|Drama|Thriller
2272,4903,In the Bedroom (2001),Drama
2273,4912,Funny Girl (1968),Drama|Musical|Romance
2274,4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
2275,4929,"Toy, The (1982)",Comedy
2276,4936,Fame (1980),Drama|Musical
2277,4941,Flash Gordon (1980),Action|Adventure|Sci-Fi
2278,4951,Lord of the Flies (1990),Adventure|Drama|Thriller
2279,4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
2280,4958,Behind Enemy Lines (2001),Action|Drama|War
2281,4963,Ocean's Eleven (2001),Crime|Thriller
2282,4965,"Business of Strangers, The (2001)",Action|Drama|Thriller
2283,4967,No Man's Land (2001),Drama|War
2284,4969,And Then There Were None (1945),Crime|Mystery
2285,4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
2286,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
2287,4974,Not Another Teen Movie (2001),Comedy
2288,4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
2289,4978,Lantana (2001),Drama|Mystery|Thriller
2290,4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
2291,4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
2292,4992,Kate & Leopold (2001),Comedy|Romance
